Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Benin,BEN,1651120631.20701,1702986960.90691,1644635648.42828,1722427374.61864,1836981870.46354,1934229170.87418,2003394550.95636,2024999131.08153,2102806394.29531,2163314605.68908,2208695701.82022,2175635020.73644,2315449323.60301,2401263703.41505,2481449394.19513,2359973874.26705,2380844452.67764,2499497734.13227,2530868380.99749,2696279545.78618,2879134857.7986,3165730597.15588,3236486776.27538,3095770068.39581,3341259668.13691,3592867374.83079,3670873612.96405,3615810400.39386,3738937613.95949,3632222333.60342,3958255490.52122,4125523428.11015,4247544481.2222,4495438486.53384,4586264345.8381,4863513136.1772,5073825258.08595,5364793325.34003,5577293440.15288,5875201745.58899,6219354272.83818,6551040876.248,6855207726.48731,7091272067.69746,7405393051.15179,7532259620.7003,7829312267.99952,8298002249.85464,8704320326.47543,8906198943.57193,9094481753.90847,9364019722.36167,9814543622.52956,10520350022.2065,11189200116.5963,11388160997.1089,11768488383.6733,12435944730.2688,13268812215.2665,14179807375.1016,14725520536.3954,15779238957.7761,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Bermuda,BMU,1684353374.03431,1763181111.92075,1841995307.60412,1861704657.40225,2068540044.85568,2167002550.99883,2478262917.43354,2807253304.72231,2866353374.30658,2964853490.1743,3152003710.52447,3260353838.09562,3319453907.67989,3368703965.66677,3398254000.45891,3526304151.11876,3841504522.23484,4068054788.86847,4127154858.45273,4215804962.82913,4550705357.03391,4659055484.60506,4412805194.77668,4501455299.15308,4523125324.58246,4432505217.97143,4728005565.7867,4905305774.5395,5104276008.72168,5126931035.37444,5127916036.59781,4946675890.08297,4943720834.23487,5092455993.93519,5122991040.76808,5348359015.58225,5487441777.63634,5739864145.64664,5963718852.73555,6165450410.7722,6739895068.97791,7226679645.63174,7119884453.30351,7362722827.73814,7533631299.4758,7659759815.30576,8084406664.52899,8354841362.08309,8198943712.90485,7737613934.72433,7543950875.42882,7261600082.73073,6876350478.40565,6857116738.50431,6603330213.03728,6654541000,6610806937.02849,6849550930.14215,6819905984.64909,6840793088.0543,6373022721.95909,6718028461.70344,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,163460690.511253,188179698.081827,194652654.125021,214956903.509309,224751756.57476,233805955.256917,260441591.675108,336111135.154882,352134806.734366,378036319.493201,417288276.307794,415586258.883034,434706931.459914,443341804.710712,465293890.442515,498209325.939533,525935536.143273,554198462.570411,586973930.531814,633837764.920928,655103454.748497,709797744.000886,787820712.542049,849454308.950717,900495828.789288,966117205.239206,1033742879.29677,1223546900.67404,1282270552.23584,1368802448.65943,1532318165.5995,1654637256.60221,1739328224.14102,1776201506.49054,1878803709.7835,2003598212.99135,2166431311.73573,2267210114.71153,2336476327.38733,2470944511.87689,2223610397.35509,2314503113.96196,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Bolivia,BOL,4727739741.04915,4826516215.30958,5095783590.41204,5442175889.29263,5657500831.80231,5935478851.35736,6361087684.30403,6762931556.99211,7339771954.98812,7668160496.1229,8069284218.52596,8477859226.69837,9153331406.68551,9678655881.10015,9963166533.65501,10691575405.5395,11184945367.9432,11740973123.3016,11981979440.6382,11997956697.0313,11833371977.2431,11865986688.1404,11398616569.9654,10937870650.2962,10915922095.7698,10732928693.2276,10456675537.3624,10714274130.5308,11026005717.8456,11443905774.5995,11974420919.7536,12605056990.7864,12812599025.1273,13359606817.7445,13983135084.6028,14637304820.8066,15275687736.6638,16032477194.0665,16838807348.2396,16910689762.1471,17334777867.8778,17626660706.3223,18064782945.5637,18554580602.0356,19328918095.8879,20183533283.647,21151739156.1698,22117185810.8083,23477060510.312,24265185331.7026,25266542216.5478,26581436430.6683,27943010858.0135,29842021069.2817,31471565371.8699,33000198248.3362,34407300577.8681,35850757819.7381,37364958855.9519,38193230057.6737,34855949753.6257,36984185806.4194,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2436026764.95605,2942720272.18599,5560495548.6249,7472726282.96002,8638471335.41253,9467764559.1154,10676369152.254,10935091012.1917,11484846611.8514,11928981570.74,12683521406.2943,13177820810.8874,13891268500.1418,14704897646.7253,15505407428.4094,15039554295.4352,15169747093.8475,15315302523.391,15189435781.1171,15546365749.9291,15725747660.9016,16211541593.4222,16722173915.5089,17252506776.2971,17897763141.48,18404449050.1843,17830360816.558,19175766940.7428,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Botswana,BWA,203292544.351419,216187967.22057,230600500.847226,244254460.495495,260942660.273405,276113749.273816,293630458.254443,311026770.758347,343893145.361673,395901497.490604,463680893.578461,583408434.264568,737206221.188111,894254619.630138,972929309.775906,1055105355.31286,1167446397.15592,1307680526.3999,1495107781.66125,1676742279.97968,1877731723.57448,2047945427.88689,2297088881.29292,2599080932.5647,2821182369.34372,3022199266.11853,3269201325.29708,3657645477.4332,4369056407.52546,4939629217.21962,5274181509.06158,5667567368.96049,5832894293.66386,5944658790.63481,6160326022.62271,6593422218.35509,6977805547.30134,7558770024.39507,7592305529.71034,8326271987.14048,8491772941.63786,8513051113.08118,9029753379.23148,9447460264.6383,9703091697.32204,10145227205.296,10993760931.1233,11630580665.0785,12008815633.7422,10310260575.8617,11353886711.9584,12130325632.3138,12109594813.441,13454101785.8044,14220577193.6932,13530738157.7648,14505197433.2137,15101804347.3609,15734544891.6947,16211710501.9077,14797010398.2463,16479433715.5481,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Brazil,BRA,188464088773.788,204672000408.334,218180352435.284,219489434549.896,226952075324.592,232398925132.383,247969653116.252,258384378547.135,283706047644.754,310658122171.006,342966566876.79,381868997020.349,427465484612.615,487176948862.304,526901058557.905,554124187273.806,610961422946.065,641108263934.078,672970688728.912,718460547037.255,784558917364.681,751215163376.685,757450249232.708,735256956930.19,774960832604.42,835795257963.87,898396322785.362,930109712979.684,929551647151.897,958925479201.9,917212220856.615,926679589877.167,921637785237.654,967025589117.641,1023624343217.9,1066860123057.74,1090425612783.91,1127443882933.16,1131255747038.65,1136549317651.98,1186420527155.95,1202910543363.1,1239640958003.7,1253783141526.78,1326000607099.75,1368460897672.78,1422679163956.12,1509033948357.92,1585907087042.63,1583911825584.01,1703152284574.41,1770842762050.66,1804863767940.85,1859096723592.52,1868465748247.72,1802214373741.32,1743175328356.73,1766235255333.29,1797739006514.93,1819685405632.83,1749105698451.8,1829904265254.51,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6708427942.90657,6732273926.70735,8089190285.80907,8972262683.56723,9580208346.93608,11741736030.6392,10920201635.4071,8755084285.29789,9101492760.0317,9147133648.60828,9202005157.60646,9064826350.34696,8818673714.48953,8995852317.25395,9094569846.86158,8996877926.29455,9094891761.97635,9381011723.71481,9827414750.71564,9857346390.27574,10167399106.887,10622767156.9577,10928524149.2814,10767746808.7381,10707607989.7475,11034421011.7014,11348838215.8935,11660254934.8204,12111751312.501,12463471178.0442,12526326738.1135,12574867157.1504,13127874564.5426,13148167870.8878,12893130934.0876,12665627056.3659,12994802365.1317,13481499082.9269,13604563824.4265,13315326917.8511,12981331573.3766,12930394937.8137,12609990390.5992,12777527044.6874,12784201742.5315,13278836553.322,13429361905.6174,13215732655.1727,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30380970883.0197,31869687630.9227,32613706392.5414,33732456291.6572,34878160151.893,35814094911.0179,37321009485.9442,39580615170.0295,43912591617.547,42467919140.2176,38595958807.5266,35336392994.7858,32766593402.8565,32281577420.0861,32868460156.4271,33808903309.907,35568789956.9259,30548119474.0422,31705624574.9263,29043591589.2088,30375886420.3129,31537370210.8365,33389222965.314,35137868397.1888,37425493085.4681,40066366470.1882,42791916798.9118,45639456472.4552,48436954205.3956,46815700521.4237,47537505667.6491,48536366470.1882,48902782248.9232,48628685105.4183,49098860802.5391,50781996712.7635,52325680684.652,53771005440.9431,55214628202.2217,57444273407.3906,55170276014.5092,59382311267.2863,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Burkina Faso,BFA,1166782782.03899,1213966637.39909,1288368209.86459,1272031490.02295,1301069669.40945,1350049027.548,1357307067.75593,1477066545.51999,1522423920.04421,1553269462.44467,1555087092.32243,1577065758.39078,1613519613.5496,1620769599.34995,1755073480.61617,1807697303.69003,1961982369.76704,1969248641.39191,2059988172.59537,2135478942.31457,2152496122.96238,2244091363.55049,2458675792.10628,2467182435.15817,2423298742.90377,2629699941.66218,2838902110.6991,2832192740.60375,2996335103.82153,3060764316.91051,3042310097.21222,3318247150.21709,3325969068.44029,3441093660.86632,3486344292.74658,3685636766.66074,4091600216.47068,4350059840.1554,4667950017.22733,5013156021.43868,5107828163.92166,5445629565.17945,5682675850.46101,6126066286.40807,6400419232.9076,6954815432.94898,7389711495.72987,7693530543.6276,8139754679.75346,8380850213.3838,9088720420.95919,9690626621.56382,10315931008.977,10913490065.2338,11385699931.5135,11832159275.603,12537116569.2425,13314855268.0876,14194244080.5891,15001629028.4851,15291209207.4632,16347272361.3217,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Burundi,BDI,798536053.221062,688768208.890542,751192359.460549,782257224.046094,831328516.192804,864309193.984453,904179715.698774,1029151083.30038,1026085410.24787,1011109271.52856,1226735105.52421,1260431417.62463,1179713831.74788,1260984915.95562,1251819578.70619,1260556280.86689,1360677992.6696,1516740316.11769,1502474220.89776,1527489739.81461,1542628014.33145,1730262110.73196,1712032072.24412,1775639661.92548,1778401562.96929,1987953823.43417,2052565910.15133,2165520585.10351,2274468453.42311,2305162456.07094,2385839041.98187,2505055516.82035,2530356536.73279,2372462288.80548,2281596983.23443,2100894502.07675,1932822941.95387,1902091057.23753,1992440382.36304,1972316734.57094,1955416661.35412,1995616256.07614,2084351720.29655,2058844925.50565,2158362443.18037,2177787705.18846,2295688931.57302,2374934932.67622,2490397533.00674,2585350049.54976,2717827522.50394,2827426634.86236,2953153994.04242,3098572904.69968,3229972543.2146,3104003611.42957,3085379561.54199,3100806498.30043,3150727480.46183,3207836474.20332,3218331132.28914,3276109831.10713,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,172138338.411199,186686717.516699,191960673.447073,210236768.789325,218190594.824461,237046815.018704,243853508.647191,254361311.739352,269614990.565437,284977516.212608,286950050.428028,290979250.529277,322805534.50213,350916445.586566,418231490.421255,477669028.558993,531867863.00499,591003197.960929,664980756.555003,739609209.669683,845261415.141295,864124729.48862,909498979.26503,947482014.985927,1044097444.01262,1116270241.185,1205390471.55585,1388256498.7981,1480582782.15695,1461773074.02108,1483214216.71245,1542081303.22249,1558765362.71557,1571279093.64604,1580882950.48788,1596800287.16405,1671942379.49743,1733838341.58328,1812401360.18566,1915123782.86887,1632003277.60234,1745467468.15938,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5775009072.99655,3764807025.70302,4137653518.67972,4381671867.05688,4557228855.43715,4770581544.77099,5376702112.3593,5914027156.61207,6395924923.30211,6816708954.65046,7396531098.76289,8161371525.5189,9242760345.99552,10238305796.2966,11283900343.1446,12038971276.7753,12049408698.7997,12767924407.3787,13670561753.9969,14670337167.5821,15749584749.2127,16874510037.997,18049954289.4229,19301414292.3071,20651915662.9509,22194442188.3034,23760061873.3006,23024448758.5057,23721258226.5713,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Cameroon,CMR,4827329385.41728,4884469557.03681,5033033582.93209,5221397397.4331,5406608701.42559,5516149497.87845,5770717349.08592,5141012887.01071,5467278214.18431,5735255736.38801,5912593757.14402,6118334744.27843,6281929427.4928,6618369514.39781,7328802655.27889,8152930821.43084,7704915989.34552,8763561547.24093,10691808425.9075,11337071763.4427,11114265236.6755,13012879851.3417,13990954265.7318,14951689389.6528,16069264259.5796,17364955016.2114,18540851264.5933,18142844040.9923,16723414693.4432,16419195626.4699,15416689185.6114,14829529257.9827,14369813374.8359,13229990211.316,13478291888.175,13868353841.0683,14452914961.4216,15107243770.0945,15821141839.0264,16534881678.6853,17168567426.5747,17910981125.0542,18712860555.3526,19733301601.382,21124274961.7047,21594980886.9112,22417659666.4955,23387803843.1696,24053813161.9883,24674221564.9986,25389533348.6282,26247499325.4413,27461703058.6152,28833560442.596,30482787664.3604,32210232911.6626,33671222799.3745,34863580244.995,36242614126.2874,37502066705.0088,37599546920.5223,38971899132.8178,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1012649704327.9,1052104074305.43,1106423298897.52,1163709866262.96,1184539957269.95,1220289971518.14,1242273716666.7,1280622467897.33,1321656178498.24,1356472617613.53,1384543596091.58,1398494571594.3,1357541054226.41,1399482212058.69,1443522257095.4,1468960331816.39,1503174217512.03,1546315859831.59,1556508816217.14,1572095608554.66,1619885432081.64,1664870307455.57,1696163077026.08,1607402450990.09,1680392784898.42,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4633652466.09865,4780197527.90112,4763113044.52178,4420145925.83703,4300110884.43538,4350381855.27421,4403880835.23341,4460221048.84195,4578618864.75459,4708336733.46934,4860885635.42542,5015658466.33865,5229690027.6011,5432239889.59558,5123472698.90796,5217706496.29372,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Central African Republic,CAF,980371510.422875,1028934740.61167,990722160.320593,983717648.122338,1004182168.34495,1013697584.80447,1020233741.80373,1067946126.71435,1082941299.00207,1159738541.77008,1186793860.43184,1200207032.9363,1200196625.04299,1222867618.64752,1300385608.02731,1305652002.04264,1376581794.95661,1428977731.85715,1446257436.72662,1410605198.19004,1347429285.79271,1326618703.1175,1428977731.85715,1312851662.24047,1437332668.2125,1493779877.58432,1547227011.70926,1470809657.0471,1495962933.20629,1525542165.99595,1492780719.82647,1484532464.37756,1389164937.96953,1393822470.22617,1462119066.13248,1567392304.99919,1504695155.69416,1584443036.21582,1658914114.82883,1718634606.64694,1675850359.21904,1750672704.2313,1813986521.21501,1716076866.86578,1818953688.29765,1835473616.95542,1923045631.27357,2011650629.00283,2052972567.42054,2229266668.2677,2332499960.04546,2430339361.11484,2553162910.07711,1624016448.55729,1625333047.06112,1695825708.45604,1776382802.68262,1856804594.29617,1927167157.0247,1986909338.89246,2004791522.88005,2022834646.72387,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Chad,TCD,1696963329.07911,1720682526.6067,1812913107.89905,1783916396.40253,1739123333.1125,1749666381.9963,1718048293.92189,1731229184.18127,1723313677.72818,1841900238.0217,1876153255.1266,1833984339.7768,1855068118.92358,1699597030.15774,1783928529.29137,1944665258.31968,2002631164.94822,2047382458.59673,2037767250.61139,1600847787.51187,1504033784.15723,1519719624.7614,1600973090.98407,1851985143.63293,1889930447.0693,2301798709.28104,2207846939.0513,2155105703.76333,2488766907.15831,2610336577.89193,2501264385.14823,2714750731.31674,2931969973.07684,2471362268.09204,2721881484.22562,2755538891.12468,2816559556.8286,2975790718.72462,3182655188.59647,3160922420.7253,3133116385.96115,3498379313.11225,3795434040.85243,4354185202.01074,5818470334.73997,6826958668.37461,6871215248.13962,7096007026.04689,7312626231.63889,7621050542.93753,8653710578.06277,8660881890.57623,9430191312.98703,9967712346.34747,10655483007.6061,10950392219.9104,10265387468.6306,9958586245.45557,10195006847.3059,10526057266.1328,10357639640.7284,10233348946.4665,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Chile,CHL,26780362588.4243,28185065417.8304,29319989394.9807,31032317864.6535,31825882670.6574,32128315283.2412,35738330685.6169,37030628671.0496,38360773788.9266,39871414647.1846,40600649651.6301,44426321467.9541,43973196182.1321,41761674936.05,42756500397.0259,37235737859.9427,38662828793.1516,42701040005.8331,45989491336.0453,49861026840.7968,53843237960.1477,57356708654.318,51039265790.6663,48478411192.8596,50467811627.6271,52491528583.1464,55314361485.7734,58887928401.138,63213311786.3737,69486210756.9551,71802579088.2495,77406333959.6704,86050073040.4712,91719726335.7303,96333410154.829,104939158704.969,112078082148.042,120362601757.486,125394825678.282,125051706063.516,131268803553.652,135409067462.838,139745947904.522,146346491776.997,156114028604.48,165226475828.174,175222662457.306,184278574391.665,191261613433.311,189123237376.132,200190069229.347,212649692512.184,225739004134.721,233207597703.441,237388192470.92,242496649874.236,246747710111.593,250097792355.986,260076767994.429,262080762440.351,246412987238.941,275165008283.959,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,China,CHN,158907168210.357,115573183433.159,109124199808.912,120363992385.387,142246166193.496,166356891368.928,184073900297.069,173452836242.473,166341269979.928,194519481107.989,232061740955.439,248445299863.509,257911065788.84,277924964496.186,284345031184.263,309139917896.427,304286421180.249,327320903267.764,364393196721.71,392055467396.687,422769661255.457,444384863998.942,484455553401.509,536632397557.183,618155123011.759,701177544159.34,763932666262.02,852987565219.692,948714904915.565,988621025896.57,1027377455186.3,1122541231141.84,1282217440753.01,1460237039290.75,1650605318482.01,1831411871435.46,2013134753757.7,2199083579885.44,2371622617326.55,2553328077171.96,2770108015885.86,3001016837148.73,3275118634996.31,3603876041860.81,3968358419663.33,4420536663136.43,4982871172216.7,5691976639219.75,6241291028834.91,6827892848566.12,7554098728364.74,8275578020536.57,8926347665673.95,9619581223626.48,10333908590021.3,11061553079876.4,11819132546490.1,12640231416521.9,13493418449047,14296344415554,14616539906901.3,15801910975837,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Colombia,COL,30606244696.9931,32163862900.3967,33904535655.9781,35018878590.5558,37178472285.3856,38516901522.2272,40533929917.2863,42209952860.4261,44714319170.8658,47443018237.7502,50388184482.2513,53391687076.3134,57486374334.6407,61351157394.5794,64876245931.1876,66383486741.0009,69522342772.9596,72413433188.5492,78546779172.7708,82771903885.8745,86155084341.6415,88116725975.553,88952443321.1805,90352515674.1714,93379942725.011,96281356710.9886,101888856232.015,107359199789.702,111722463663.498,115536775949.056,120484058766.344,122895676839.655,127866720249.853,134752867310.309,142588290955.575,150006357806.764,153090270582.295,158341716456.135,159243922364.124,152549283593.271,157011138831.906,159645626073.266,163643121364.177,170055103810.761,179124180023.818,187773658763.744,200386168873.169,213888579065.498,220911495457.467,223429110323.159,233471486873.475,249692833589.596,259462404704.661,272783187748.922,285055785203.729,293481753078.868,299607839838.107,303680591569.989,311467946721.7,321393979777.57,298741646109.87,330638330721.984,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,396529283.848744,411854858.962849,438144860.231055,459269584.773057,478146942.463598,489048505.209266,498182034.592771,506341181.145571,519948489.762521,503412794.036091,529042729.515755,500497503.470034,543194854.33912,559523624.679461,529998777.185666,549132827.127306,542039739.209173,563884773.639465,571116684.917886,582107304.158834,645253597.929273,660306764.940171,675658533.141122,689873521.37292,703116746.082698,723068020.333961,742207308.89297,748145281.681156,777806333.226554,803013019.854478,833348978.715286,867878849.43906,895376808.55641,935366551.22574,955071521.666078,966029542.038859,998106036.759259,1036191396.38126,1073934161.69033,1092843782.19173,1090706651.56557,1113744509.2175,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Congo, Dem. Rep.",COD,19168014544.7984,17088021198.7767,20710800884.3965,21790659999.2536,21258919179.0936,21470944753.0433,22925705458.9266,22699717916.7991,23683228246.3169,25892598109.6177,25829146595.4894,27380191515.1975,27421572708.3204,29652941732.2609,30581252538.9092,29057807380.6359,27515127782.1133,27724461113.7381,26242507842.7632,26355373788.6736,26933851294.0447,27566937952.9985,27440770250.5113,27828152616.2255,29370131151.6373,29507539589.5244,30899472095.5248,31726231488.1307,31875465759.9046,31471906223.0478,29404733640.7915,26928545877.7174,24101046254.2219,20854864154.0232,20041525118.7205,20181815560.0245,19975320744.5555,18853297670.0939,18547091073.4088,17755104164.4956,16528061820.7148,16180943924.8192,16657920156.2125,17587069343.3083,18772151839.5591,19923851730.0541,20983995809.2688,22297484361.0272,23685702161.9229,24361944119.8909,26093585401.3456,27887433521.0935,29863787753.5669,32396821280.7177,35464893590.3175,37917704900.0794,38827501899.7175,40274582570.6167,42619014794.5289,44487657807.0092,45259706747.5848,48065878270.7532,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Congo, Rep.",COG,1254059138.68286,1358782190.3151,1429470235.61129,1371872585.71869,1424234167.37792,1476595677.03365,1496662353.32391,1528335800.49067,1644968091.44974,1769138922.27701,1881629093.21602,2027512471.43514,2202234389.54656,2383504463.19302,2571456203.67244,2770270830.09426,2795654454.6801,2545347546.49998,2707225211.01346,2972891305.13655,3497208416.05479,4113406833.16661,5084076235.79754,5381696169.3952,5757130347.12621,5688870306.26786,5298526966.25645,5308561138.61418,5402324312.58362,5542778073.82052,5598206052.22942,5732303657.93155,5882028451.85101,5824403206.77463,5504464326.90818,5723835085.61286,5969415174.41171,5932117542.98309,6153833566.51917,5994929315.66367,6449103985.32829,6694337735.95162,7001063592.46336,7058000727.62005,7303381412.73966,7869814072.36066,8498316182.93128,7936237992.12987,8436726996.66479,9418533287.72922,10353912828.2365,10582311796.129,11634950556.5148,11552059160.2914,12327973930.5375,11890259136.1098,10608104162.6707,10143200714.9268,9655784261.38472,9647394740.73764,9045462946.7046,8846462526.11771,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Costa Rica,CRI,4791476004.01472,4881521089.26198,5147192572.00656,5502293446.96208,5703625022.57219,6170782003.9184,6600843488.477,6973799457.38342,7564710709.95658,7980149488.38068,8578910825.2941,9160432761.11456,9909577086.74381,10673498041.6775,11265332833.6267,11501912827.0939,12136538274.9006,13217233222.4646,14045648007.7026,14739379973.0837,14850204693.5801,14514344221.2829,13456891680.3999,13842161507.1789,14952871483.2181,15060771662.4163,15894573760.5627,16651876017.0504,17223392943.4386,18199266176.2726,18845897635.6121,19272880655.5242,21046198396.8462,22539887345.8092,23558471251.0755,24537079084.5062,24868442409.6044,26230279541.3798,28107136983.1829,29291799732.2181,30425016886.8137,31487205910.1365,32563084814.7612,33968891756.1696,35471879204.0007,36882477494.3787,39584744288.2356,42836683276.8456,44866360242.4234,44474472352.568,46858456831.5203,48921709303.0802,51310356968.4806,52590430366.1276,54453241194.83,56441917652.9812,58814918320.6041,61260265569.5686,62862775554.712,64382490582.6343,61774415011.1398,66456647135.0333,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Cote d'Ivoire,CIV,5492745871.2336,6038315884.47928,6112405687.67499,6998115023.77236,8230699169.34999,7974752880.90543,8898018706.15889,9307163112.13056,10475049080.7269,11474286928.8615,12664747851.5733,13862407166.6714,14449705375.9254,15307901921.5959,15970333139.0431,17288346585.4955,19521378140.8588,20949261371.1806,23234711330.9835,23791044992.8511,21184094306.6587,21925643296.6398,21969674888.0308,21112804743.2079,20542492690.8584,21467156133.7504,22166845622.3042,22089489335.2077,22340532839.5903,22999132852.0731,22747083420.3721,22756392703.3244,22700739530.1886,22657043988.9806,22840839444.3141,24468419356.0445,26359663603.0715,28903065381.4869,30135464903.0119,30487103583.7078,30406072074.5209,29751121484.2331,28938759235.8203,27571152082.748,28449303816.7208,28732677534.6293,29541668653.3775,29867049384.8481,31295490595.3316,32423167757.1672,34643522302.4172,32783010214.6152,35281210581.252,39077544035.2415,42739891439.5639,45814637971.4745,49103766045.2254,52717625513.8388,56350019798.3227,59861589342.7008,61046143153.121,65342546289.7639,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33385967318.1909,35473654592.7596,37663510304.5764,38539242872.9482,38251680949.4394,39347234700.2683,40557054995.0861,42894575114.8145,45281116004.8261,47162158847.9233,49172617036.5257,51575652378.8411,54155008740.8506,55239118376.5197,51265522910.4937,50638145959.7853,50594286347.9332,49414598778.6684,49218013834.1149,49006691081.5331,50242783066.1173,52031104329.2995,53806649022.2,55313599034.9693,57205880317.0277,52297419557.6084,59133845410.8868,..
